file	transcription	duration	forced_language
Chapter20_110_110.wav	¡Amamuarni kunata jatucho!	2.172375	es
Chapter20_111_111.wav	¡Vaño chicuna ama tiacho!	2.373375	es
Chapter20_113_113.wav	¡Hala, ¡hala, amarú! Sinaka, ¡oyenaya, guasikuna! ¿Catinga, cha?	4.5950625	es
Chapter20_115_115.wav	Ya que marican su cario armita randispaca.	3.60175	es
Chapter20_118_118.wav	y matas tieño con chiquita.	2.42575	es
Chapter20_11_11.wav	¡Siuq pa'cha pi! ¡Tú, cuy pa'cha cuuna baktacho!	3.185	es
Chapter20_121_121.wav	¡Ais, pato, cuí paguina y manta!	2.057	es
Chapter20_123_123.wav	¡Nucan chiquita, carcúche pa'icunaja, Sakirirka!	3.5621875	es
Chapter20_12_12.wav	Mashi Amado.	0.99375	es
Chapter20_130_130.wav	...casi pa' chapi tu cuícona mi pacta con la cancha.	3.391875	es
Chapter20_131_131.wav	¡Sinajatta!	0.97425	es
Chapter20_136_136.wav	¿Qué quien cae metas, Tengui?	2.3389375	es
Chapter20_143_143.wav	Tu cuy pa'chami urma y con la hataricuna pastillanga sin apas corrupciontaca tu cuy chisonga.	6.6411875	es
Chapter20_144_144.wav	Cáikona y Aziz Pica, manasaron pa'cha causais mantigrasuncho.	4.0728125	es
Chapter20_146_146.wav	Manasimi quisparisca causa espaca, mijayungui y jizahca espaca, muso pa'chata mi rurazo. Pa'chapi, guacin pa'chacuna causa chum.	10.6078125	es
Chapter20_147_147.wav	¡Ai, Jucina! ¡Causa y Pacha!	2.2955625	es
Chapter20_148_148.wav	y yo peccano.	1.1155625	es
Chapter20_149_149.wav	WAPOO!	0.9325625	es
Chapter20_152_152.wav	Ari, Ari, Sinapas, Imasa, Imasa	3.5921875	es
Chapter20_154_154.wav	y metápasta rina kanchi	1.9015625	es
Chapter20_156_156.wav	¡Ni a ti!	1.011625	es
Chapter20_158_158.wav	y matapas mascana	1.7739375	es
Chapter20_159_159.wav	¡Nadio Pica!	1.8011875	es
Chapter20_160_160.wav	¡Nacarpe!	0.8735	es
Chapter20_161_161.wav	¡Gasina!	0.797375	es
Chapter20_162_162.wav	¿Pai-kun, ¿o pese a tanda na-hush para que me han ahogutado o yangichi?	3.7075	es
Chapter20_163_163.wav	Ay, DJ, ¿toy yangicic?	1.417125	es
Chapter20_16_16.wav	pa' y con arame y punta ca'ca y picana	2.0463125	es
Chapter20_17_17.wav	¡Adi, sin acaso!	1.3995	es
Chapter20_18_18.wav	¡Güesía, bante! ¡Fuñac!	2.003	es
Chapter20_19_19.wav	¡Yupay, chaní o a whakuna!	1.6545	es
Chapter20_22_22.wav	Tu cuya chachużcata una piaba chonin, hipa manga tu cueta con ganche.	5.244625	es
Chapter20_23_23.wav	Sin apacha o a la cuna?	1.80575	es
Chapter20_27_27.wav	¡No, no! ¡No!	4.3455	es
Chapter20_29_29.wav	hasta o en su maviachina, canchig y hacha y conata.	3.2169375	es
Chapter20_2_2.wav	¡Yupo, chané! ¡Ni nanta, yupo chanche!	2.2350625	es
Chapter20_31_31.wav	y no se las piensan que no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las piensan, pero no se las pi	4.790875	es
Chapter20_34_34.wav	¡Chuchos suma guijéita, Tcharine!	2.105	es
Chapter20_35_35.wav	y me gusta, me gusta	1.073125	es
Chapter20_38_38.wav	¡Caita Nircanti! Sin apaspacta, ¡ci concimi!	3.3025625	es
Chapter20_40_40.wav	Mán a piqui, espirringuacho, tú cuíces a Ajicanga, ¿cómo?	3.9443125	es
Chapter20_41_41.wav	Sina Pachamashik	1.58325	es
Chapter20_42_42.wav	Amaro, alipacha mirurajo.	2.2221875	es
Chapter20_46_46.wav	¡Niukaka, Kushijanikani!	1.8303125	es
Chapter20_48_48.wav	Magdalena	1.030625	es
Chapter20_49_49.wav	¡Hasta la próxima!	0.28925	es
Chapter20_52_52.wav	¡Ricui! ¡Tarpo icono fucuskami!	3.3629375	es
Chapter20_53_53.wav	¡Adi!	0.6891875	es
Chapter20_59_59.wav	¡Niócaca! ¡Sucho nada, no fue esta jamíca!	3.1555	es
Chapter20_61_61.wav	¡Ni un castigo, Fakiris Camando, a Jimarroni!	2.8025625	es
Chapter20_63_63.wav	Y me atrene en gaba monahongi.	1.6790625	es
Chapter20_65_65.wav	¿Qué gieñe manisaca?	1.5693125	es
Chapter20_66_66.wav	El Sivio.	1.0109375	es
Chapter20_68_68.wav	¿Más?	0.6405625	es
Chapter20_69_69.wav	¿Qué quien sapas, Jacange?	1.9406875	es
Chapter20_71_71.wav	Quisia mama, entero, entita y ta quisia oan, y mata gnindix.	4.622875	es
Chapter20_75_75.wav	Chaipi canguna riquita o sanguicimi, pa'ipayana moticoan así espatiaruta.	5.4911875	es
Chapter20_76_76.wav	suma causa de una chanta pica tu cuita vijate	3.3200625	es
Chapter20_77_77.wav	¡Siu da da no cuna!	1.277125	es
Chapter20_83_83.wav	Y si nada, nada, no ha utcarrolajpica, puma mi cungami.	3.7725	es
Chapter20_84_84.wav	Meichampuma	1.4918125	es
Chapter20_85_85.wav	Cambio climático.	1.452625	es
Chapter20_87_87.wav	que quimparimas como nada mas llamaru, ya que usina ni nada muturiscamican.	6.141625	es
Chapter20_90_90.wav	¿Qué quienga chaita, Jotog, Mingi?	2.1880625	es
Chapter20_91_91.wav	Un anca, sí, narimana, gancho.	2.36325	es
Chapter20_93_93.wav	Tu cuya ejecuna para Asia, cuya cultura menista.	3.4431875	es
Chapter20_95_95.wav	Sin azetas recogrinches, imaruraita o sanche, ama o recupero paikona catichum yura urma y con amantapas,	8.814	es
Chapter2_100_100.wav	¡Sí me sapas que me anacanito!	1.9114375	es
Chapter2_102_102.wav	Tacho el ataque a Canva si mi tisa te se anachó.	2.5070625	es
Chapter2_103_103.wav	¡Y matan, hijo!	1.4599375	es
Chapter2_105_105.wav	Que usan que pa' que llem a te zapas usan americanos.	2.6906875	es
Chapter2_106_106.wav	Manacas pa'ca, ni ambi, y enca te pio en paz, y un marízac, o al mi canca pa'chumonan.	4.939125	es
Chapter2_108_108.wav	Con un ango a ti, gratis, a ti, gratis, a guardemio, antiariscanica.	3.110625	es
Chapter2_110_110.wav	¡Bah, tara!	0.894375	es
Chapter2_111_111.wav	¡Niúka, te acaban a dar que hagan eso! ¡Uya, hagan eso!	3.0941875	es
Chapter2_112_112.wav	¡Más quita esa camana, Sina Sacha! ¡Gasta, más quita, muqui, disfame y guaktaza!	4.279875	es
Chapter2_113_113.wav	Picacta re, finge, bíuancacta y echan gu, campacusan	4.7289375	es
Chapter2_114_114.wav	¡Amen, yo como matamacacho! ¡Taita!	3.4989375	es
Chapter2_115_115.wav	¡Mana al igual mi cuina!	1.7390625	es
Chapter2_116_116.wav	¡A mamacacho un monés pa'ca! ¡Que alguna bebé, un comenzo inici!	3.468125	es
Chapter2_119_119.wav	pandemia, la miséjaro de la ciudad de Astá en Mija,	3.922875	es
Chapter2_11_11.wav	¡Jipe mi ay! ¡Finia naricona catín! ¡Buen tatín! ¡Buen ahonín! ¡Acoche!	5.241125	es
Chapter2_120_120.wav	Runa con la maitapa y uyanahum, caigo y charica o sayon.	4.1785625	es
Chapter2_121_121.wav	que hay a Commission de la Secretaría de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad de la Comunidad	2.1548125	es
Chapter2_123_123.wav	Carcel sin apicosa	2.0656875	es
Chapter2_127_127.wav	y pa'chani y pa'chani.	1.2618125	es
Chapter2_128_128.wav	¡Ganga, eus, vio, pa' que chore mi gangina, chú!	2.6653125	es
Chapter2_12_12.wav	Manna, lichu mama.	1.787	es
Chapter2_130_130.wav	Ah-ha... y matas caipi mas cangifredi.	3.744	es
Chapter2_131_131.wav	¿Qué es el que nos da?	2.5946875	es
Chapter2_133_133.wav	Y a baumaisa nacho.	1.706875	es
Chapter2_136_136.wav	¡Jai pa' cuata' a San Mujoni!	1.6616875	es
Chapter2_137_137.wav	¿Y mas si no si chaisos le ikunadas sin asum? ¿Veis a chigar a tu alma tan mala chalez pa'ca?	4.605	es
Chapter2_138_138.wav	Ari, si no pasa, hasta que he misora con nami, que habi ya pittien.	6.2541875	es
Chapter2_140_140.wav	¿Ale ojí con acá manatean?	2.5038125	es
Chapter2_142_142.wav	¿Soguja chían tata minestinti? ¿Soguja eizuja takunapa o ya chígan tata?	5.02625	es
Chapter2_143_143.wav	Su hija llegan, tata ni hunki.	2.8490625	es
Chapter2_144_144.wav	Ari, son un chiganta tata chervpa que son huischa de cunata, zozaita o chante, o cuya exu cunata se matina a pag.	7.7674375	es
Chapter2_145_145.wav	¡Toy peepas! ¡Toxinaco namanda! ¡Nin-nan mochurisca con namanda, ¡jima gapa!	4.5714375	es
Chapter2_146_146.wav	Ari, al día ya hay mi recorifredí sin apas.	4.5421875	es
Chapter2_147_147.wav	y metete a la motura en chaypaga	2.2345	es
Chapter2_148_148.wav	¡Hasta colquio, ancho!	2.034625	es
Chapter2_149_149.wav	Mana, mana, uya chingapa, anda conata, saldina pa'ga, mana ya pa' colquita, moturínjum.	5.0898125	es
Chapter2_14_14.wav	¡A Mahucha, Checho, y Metapas, Nenga, Pongunangichu!	2.946625	es
Chapter2_154_154.wav	Químsa chunda, vamos a reconamer Canci y matapas u rangapá, mana na hunchi.	4.278625	es
Chapter2_155_155.wav	Freddy, ni nada a mi proyecto miullari.	3.31075	es
Chapter2_158_158.wav	Alica Tircánima	1.602375	es
Chapter2_159_159.wav	¿Mana ya charca Nietzsche, ¡Uan prakun e imasinenio, Pama a Pangata!	4.52275	es
Chapter2_160_160.wav	Pongo vechasca capica, o aca te atinas a tami, mutsuri.	4.901875	es
Chapter2_161_161.wav	¡Chai mandan y un coca! ¡Ya napasame! ¡Tú cuyo go!	3.44025	es
Chapter2_164_164.wav	Y mata.	0.547	es
Chapter2_165_165.wav	¡Chuchuchuchuchita! ¡Turón gapa, mis amones!	2.3886875	es
Chapter2_166_166.wav	Pita, y mas patachucha chiqui.	2.4003125	es
Chapter2_168_168.wav	¿Qué quinta página que se nemy?	1.3901875	es
Chapter2_169_169.wav	Sinapas y más patachucha chingue paica, jankajo mari, ajo conapas, suctaita.	6.233125	es
Chapter2_16_16.wav	¡Tai nao a Cheri, chica ca, yo ya hongui chup!	2.450625	es
Chapter2_170_170.wav	O así pis ya que chisca manda. Rima y con agua, en capar y con agua, en octa y con agua, ya que chisca manda.	7.456375	es
Chapter2_171_171.wav	¿Oacta, ¿sí que te cuachó?	1.4260625	es
Chapter2_172_172.wav	¿Y ¿Más de recuchar tu lingu?	1.5333125	es
Chapter2_173_173.wav	¿Oactas conata?	1.2339375	es
Chapter2_174_174.wav	Quikinzáctiska nenke, nuka, ni maloctascata, mana riku nichu.	3.452	es
Chapter2_175_175.wav	¿Qué nos pasa? ¿Ustedes son los dos que han hecho?	4.411125	es
Chapter2_176_176.wav	Manasina, kanjo, niña, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía, guía	5.8989375	es
Chapter2_177_177.wav	¿O acta esta con la taricotíoay?	1.8765625	es
Chapter2_178_178.wav	Tú cuícona misina, ¿jata, cangichi?	2.20225	es
Chapter2_179_179.wav	que químbasos tantos ronami cantiúyachin.	3.030875	es
Chapter2_17_17.wav	Aucabilla tirisca con mano macana juipeo a nucho	3.9105625	es
Chapter2_180_180.wav	¡Pak-Darashimikuna!	1.5430625	es
Chapter2_181_181.wav	¿Qué quinta era, Vichas? Pasá, Kimara.	1.9435	es
Chapter2_182_182.wav	¡Mata ni jonguari!	1.6189375	es
Chapter2_183_183.wav	Canging ona que chai puraseta mi canguichig.	2.6956875	es
Chapter2_184_184.wav	¡Muspania, gangitig!	1.899375	es
Chapter2_185_185.wav	Ni un capa, pa' pa' pa' chacuna, pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa' pa	3.15725	es
Chapter2_186_186.wav	¡Mana Nina Conatan, Nikus Kanki! ¡Mana Munas ya Conatan, Uyan!	3.4635	es
Chapter2_187_187.wav	¡Pama! ¡Imbaní con que te hayaní!	1.8610625	es
Chapter2_188_188.wav	¡Dipacho!	0.764125	es
Chapter2_189_189.wav	Pusé esa misa y me manda a bicho y te curoen aquí.	2.5815	es
Chapter2_18_18.wav	¡Quién, quispitílo y... ¡Warmilka!	2.14475	es
Chapter2_19_19.wav	¡Dima paísa o cauar mi! ¡Mana ni espacar! ¡Dima paísa y a heri!	3.8289375	es
Chapter2_21_21.wav	y matarrurangapa.	1.5978125	es
Chapter2_22_22.wav	Ay, yo ya está pis, si me sa pa causa con a manda.	5.152625	es
Chapter2_23_23.wav	Sin acayan, gaya-chara duras tu curcángin.	2.7354375	es
Chapter2_25_25.wav	Nanana, mana y enganmando.	1.812	es
Chapter2_28_28.wav	Ya no me gustan, me gustan.	1.77475	es
Chapter2_29_29.wav	¡Caipe, caipi!	0.9235	es
Chapter2_30_30.wav	¡Gay, pipa y pa'quil, casca!	1.61825	es
Chapter2_31_31.wav	¡Niergí pa' se za'cho!	1.0624375	es
Chapter2_34_34.wav	Y a nadie anachauan, me llego a mi mi can.	3.4105625	es
Chapter2_35_35.wav	Paita que... Manna, niuca, que a fina niña, viva, ¿cuál es que ha dicho?	5.0015	es
Chapter2_37_37.wav	O mata, ni avuita, hawa, pichorazpa, rejump.	3.6454375	es
Chapter2_41_41.wav	Chating itchoo!	1.122375	es
Chapter2_42_42.wav	¡Ari! ¡Más de tamonangi!	2.0614375	es
Chapter2_43_43.wav	¡Más nacha riscata!	1.544	es
Chapter2_44_44.wav	¡Tú cuite a pagrim!	1.5929375	es
Chapter2_45_45.wav	¡Qué espichío hay, tapuimanda masí!	3.0311875	es
Chapter2_46_46.wav	y no pasaste a esto o coitaca monangi.	3.06625	es
Chapter2_48_48.wav	¡Y pa'chani, y pa'chani!	1.577125	es
Chapter2_51_51.wav	Oye, asi, oye.	1.22725	es
Chapter2_54_54.wav	¡Adiére!	0.77475	es
Chapter2_55_55.wav	¡Samo y tij, Pizarina van a conatañar a Charinito! Si no pases, te iras a pasas que tomate conata Charinito.	7.9591875	es
Chapter2_57_57.wav	Man, ¿no es como Man, te ayudo a la paga?	3.14125	es
Chapter2_59_59.wav	¡Sus! ¡Ochise, San Calconata! ¡Apamón, Chifu!	3.0318125	es
Chapter2_61_61.wav	Y no es un poco de que no me hagas nada.	2.6225	es
Chapter2_62_62.wav	¿Qué gimicata brengue?	1.6046875	es
Chapter2_63_63.wav	¡Imater, Ningui!	1.2646875	es
Chapter2_64_64.wav	Chauvique game, chauviño con sepa	2.5356875	es
Chapter2_65_65.wav	Y matan, y un guanque!	1.4005625	es
Chapter2_66_66.wav	Se hay por evacuna taca hospital pisa mi cum.	2.740125	es
Chapter2_67_67.wav	Sino, es que es tan...	1.589125	es
Chapter2_68_68.wav	Caram de carión	1.263	es
Chapter2_69_69.wav	¡Nihan a ti, Anju!	1.1761875	es
Chapter2_71_71.wav	Caeta	0.9659375	es
Chapter2_72_72.wav	¡HATGREENCH!	1.810125	es
Chapter2_73_73.wav	¡Azi, chau, perengaba!	1.82125	es
Chapter2_74_74.wav	¿Qué quien? Paz a hartuja. Chunga, piche a la bingua.	4.2705	es
Chapter2_75_75.wav	¡Tocuida opazaco!	1.400125	es
Chapter2_76_76.wav	¡Upo, Sina, hamotar con jeche!	2.1258125	es
Chapter2_80_80.wav	¡Niamos a Terrizca, Kangi Masik!	2.21275	es
Chapter2_82_82.wav	¡Ni oca riksimashimi!	1.6885625	es
Chapter2_85_85.wav	¡Ade, Link!	1.2090625	es
Chapter2_88_88.wav	Ay, maca, hay taludas. ¡Yeey!	2.8275625	es
Chapter2_89_89.wav	Man, a pita pasquete!	2.116625	es
Chapter2_8_8.wav	Chaitanda, mandajata, en España.	2.4970625	es
Chapter2_90_90.wav	¿Puñes pa' zanyacho?	1.7964375	es
Chapter2_91_91.wav	Sinaka o Pazagua, chau, chau, bio yarengu	3.0118125	es
Chapter2_93_93.wav	¡Nispaca a polonio pagor mi!	2.3173125	es
Chapter2_94_94.wav	¡Jay Kaparikuta o Yangichu!	2.0535	es
Chapter2_95_95.wav	¡Núca está capí, pasman a callas cachos! Sin apas, uchaja, chaiagrini!	5.1216875	es
Chapter2_96_96.wav	¡Suyaiti! ¡Suyaiti, masiko!	2.0550625	es
Chapter2_97_97.wav	¡Mana chupinga, naïa!	1.6223125	es
Chapter2_9_9.wav	Ari, si no n'ingúcha tisca fangaca.	2.7539375	es
Chapter3_101_101.wav	¡No, imata-chan! Ni enna un mucuriscami! ¡Alstawa-ga-ga-ga-y-pandemia-pachapin!	5.4181875	es
Chapter3_102_102.wav	¿Nipangi? ¿Caya o ya tigan takunata y ya tchachiku na pa gaga alipacami kegring?	4.9208125	es
Chapter3_104_104.wav	y masina te ha visto almente de achar jugarringari	2.355625	es
Chapter3_106_106.wav	¡Uyachí antatacacharín!	2.3779375	es
Chapter3_107_107.wav	Oye, ¿a que ganó? Pero ya te chita, oye, anche.	2.577875	es
Chapter3_109_109.wav	Conanga, ni nanga, litami, rusa, na kanji, ama pipas y mana kochum.	5.546875	es
Chapter3_116_116.wav	¡Cheyuta, cama, pinaiciu!	1.4443125	es
Chapter3_117_117.wav	Ya me tendrá la naguja por si mas.	1.679	es
Chapter3_11_11.wav	Ari Nici, Mananici	2.2849375	es
Chapter3_120_120.wav	Y pa' mas de que os pa' a que os summi te hay que un ataque.	2.289375	es
Chapter3_122_122.wav	Sin la que ni voy, me pita o ya chigan tata, tú la gringuchi.	4.3109375	es
Chapter3_126_126.wav	¡Ari! ¡Narro y cojón y cojiza, ¿cata?	2.7395625	es
Chapter3_12_12.wav	¡Siamuti!	1.7609375	es
Chapter3_131_131.wav	Cámachi Kapagmin, mana Cámachi Spaka, Zingachiringami.	4.1695625	es
Chapter3_132_132.wav	¡Gekongyutu!	0.7758125	es
Chapter3_133_133.wav	¿Qué es el que está haciendo?	4.5801875	es
Chapter3_135_135.wav	Sinaka	1.5748125	es
Chapter3_137_137.wav	¡Imata Kto Pong! ¡Imata Kto Kushka!	2.127375	es
Chapter3_139_139.wav	Sin nada, te he won para irme para Europa y jukechica.	3.133125	es
Chapter3_141_141.wav	Ruku se lo era con el nuevo an, May Pipa, jugar, currís pa mas canajum. Ya te ajo y te hacha esquingapa.	6.655375	es
Chapter3_142_142.wav	¡Hasta un hombre con un hormangami!	2.111625	es
Chapter3_143_143.wav	¡Chaita aca a自china mi canchil!	2.0195	es
Chapter3_146_146.wav	Ya cha'chung, ha muktan!	1.9951875	es
Chapter3_147_147.wav	Sin apas, y mata tu cung, canti su atata charigua o acunaca, pusa su atata charigua o acunaca.	6.7621875	es
Chapter3_148_148.wav	Por ya narro.	1.461875	es
Chapter3_149_149.wav	¡Conanga! ¡Caiquero mantávolmas capas!	2.6418125	es
Chapter3_14_14.wav	Ya está, Samojo. M-m-m-p-p-v-v-ra-junda, Chura-kunawa.	4.1589375	es
Chapter3_150_150.wav	Chai Manta, Taoca, Taita, Mamacona y a Chai Manta Inspectoro, Riemann Gapagmaniaska.	5.76	es
Chapter3_151_151.wav	¡Ni otra pasimita sa te grina mi dur!	2.2116875	es
Chapter3_152_152.wav	¡Ase esto suye!	1.7146875	es
Chapter3_153_153.wav	que pica tu cuycuna misimita que el paríspaya y cunga al coltam a quipichurar espapas	5.0998125	es
Chapter3_154_154.wav	Sina, sina, sina alími.	1.552375	es
Chapter3_156_156.wav	Si no pases, pítate que hay manga o ya te unísca.	2.606625	es
Chapter3_157_157.wav	Manapaisa a un espector.	1.7645625	es
Chapter3_158_158.wav	o como a conami, my manpaz witchy con ya cha coitachas kingapak.	4.3431875	es
Chapter3_15_15.wav	Pusha, pitta y arit, ¡hatumizeito Pusha!	3.408375	es
Chapter3_161_161.wav	pandemia, caman ya na' ya y mi caminspector.	2.9266875	es
Chapter3_162_162.wav	Siné pasaste a la manja de la vida y pasaste, y a mí.	3.3668125	es
Chapter3_163_163.wav	¿Y mas si?	0.9416875	es
Chapter3_164_164.wav	¡Mana yacha!	1.4613125	es
Chapter3_167_167.wav	¡Qué es, papás! ¡Cicanjami!	1.9274375	es
Chapter3_169_169.wav	Ni n'an jaquimikang	1.889125	es
Chapter3_16_16.wav	Y que empavar mi muspa, me llamo Ymana Pinka y Newarka.	3.73575	es
Chapter3_170_170.wav	¡Siuhuata, chingarizca! ¡Siuhuata!	2.2946875	es
Chapter3_172_172.wav	¡Hasta huanga! ¡Oua, pura mana, recorre! ¡Mana púgjang! ¡Mana rimarín!	6.452625	es
Chapter3_173_173.wav	¡Enspector! ¡Cai-camana-shina-catti-gushancho!	3.0905	es
Chapter3_174_174.wav	que sin embargo, no es una buena forma de que no se puede hacer nada.	3.3409375	es
Chapter3_175_175.wav	Si no pasis, y me la te anjo, ¿ya te hagas un monangüici?	2.66125	es
Chapter3_176_176.wav	y acha una vacicuna pascaricum o a la cuna y acha coima te gracio.	4.6816875	es
Chapter3_177_177.wav	mas icono en toparito, puxacho, asi chumbajari, na chuchineta	4.5824375	es
Chapter3_178_178.wav	¿Ungo y happy toco ospa ca?	1.5675	es
Chapter3_179_179.wav	un gono taca, usan gajami, caicina, antalapunapio, o acima antigraspa.	5.5503125	es
Chapter3_17_17.wav	Sin arrimacos, Mana Saki Shachio	2.6421875	es
Chapter3_180_180.wav	¿Ya chana o así con la pascarilla que quimba o a conata cachamungi chimanja?	4.8829375	es
Chapter3_181_181.wav	Ari!	0.7685	es
Chapter3_182_182.wav	Sinépas, amanana la ikona, Japichong, tu cuita recorriana.	4.1416875	es
Chapter3_185_185.wav	¡Had tom pan bakunapi! ¡PuXia n'ah ho'cho!	2.800875	es
Chapter3_186_186.wav	¡CANJA CON API PORI NAHOTUñARI!	2.4721875	es
Chapter3_187_187.wav	Tu cuyacha de cícona me ya está juzgica, y la gente va a poner la risca pa' que no.	5.326	es
Chapter3_188_188.wav	¡Adiós!	0.8615625	es
Chapter3_189_189.wav	sin acarchar a la roda	1.6701875	es
Chapter3_18_18.wav	Manapinga, Muspañavi.	2.9775625	es
Chapter3_190_190.wav	Ya chana un asimente gran gapa, sin acachar que quienguna paja.	4.1033125	es
Chapter3_191_191.wav	Arrimingichu	1.1046875	es
Chapter3_192_192.wav	y me ha jurado una cacha grini.	1.9425625	es
Chapter3_193_193.wav	Shufanga Piquel Kachishan	1.674375	es
Chapter3_194_194.wav	¿Jagui con la catíagra me? ¿Sinaka akiki con la pahawa?	3.2219375	es
Chapter3_19_19.wav	Y mataché.	1.108875	es
Chapter3_20_20.wav	¡Mus paniavi!	1.19275	es
Chapter3_23_23.wav	Yo que me ha estado comandarís que has que atacar y yo he ringuito ya. Uármico, ¿no? ¿Pai con la papunja de Xaringa? Quisame, mamanda. Se te calla Xanguíka.	10.134375	es
Chapter3_24_24.wav	Vaya que quinta chucha sin capas a morca.	2.2399375	es
Chapter3_25_25.wav	Mácascanis pa, fucha chincapa.	2.45125	es
Chapter3_26_26.wav	¡Macasca, Ningí!	1.9349375	es
Chapter3_27_27.wav	¡Niukata! ¡Y a Pazahui esca, ni se pahucha tita, que churan a zami!	4.3003125	es
Chapter3_29_29.wav	¡Vamos a ver, amigos! ¡Aquí es famichadina Canchik!	2.758	es
Chapter3_32_32.wav	Pita González-Kang	1.3109375	es
Chapter3_33_33.wav	¡Canzuk, si, piso, y ahí cuesta calzáctame sin anín!	3.841875	es
